14837KMSN MSN20130801000010108/01/13 00:00:31  5-MIN KMSN 010600Z AUTO 00000KT 10SM FEW070 18/16 A2998 810 87 1400 000/00 RMK AO2
14837KMSN MSN20130801000509808/01/13 00:05:31  5-MIN KMSN 010605Z AUTO 00000KT 10SM CLR 19/16 A2998 810 84 1500 000/00 RMK AO2
14837KMSN MSN20130801001009808/01/13 00:10:31  5-MIN KMSN 010610Z AUTO 00000KT 10SM CLR 19/17 A2998 810 87 1500 000/00 RMK AO2
14837KMSN MSN20130801001509808/01/13 00:15:31  5-MIN KMSN 010615Z AUTO 00000KT 10SM CLR 19/17 A2998 810 87 1500 000/00 RMK AO2
14837KMSN MSN20130801002010108/01/13 00:20:31  5-MIN KMSN 010620Z AUTO 00000KT 10SM FEW060 19/17 A2998 810 87 1500 000/00 RMK AO2
14837KMSN MSN20130801002510108/01/13 00:25:31  5-MIN KMSN 010625Z AUTO 00000KT 10SM FEW060 19/16 A2998 810 84 1500 000/00 RMK AO2
14837KMSN MSN20130801003010108/01/13 00:30:31  5-MIN KMSN 010630Z AUTO 00000KT 10SM FEW055 19/16 A2998 810 84 1500 000/00 RMK AO2
14837KMSN MSN20130801003510108/01/13 00:35:31  5-MIN KMSN 010635Z AUTO 00000KT 10SM FEW060 19/16 A2997 810 84 1500 000/00 RMK AO2
14837KMSN MSN20130801004010108/01/13 00:40:31  5-MIN KMSN 010640Z AUTO VRB04KT 10SM FEW060 19/16 A2997 820 84 1500 VRB/04 RMK AO2
14837KMSN MSN20130801004510108/01/13 00:45:31  5-MIN KMSN 010645Z AUTO 27004KT 10SM FEW060 19/16 A2997 820 84 1500 270/04 RMK AO2
14837KMSN MSN20130801005011508/01/13 00:50:31  5-MIN KMSN 010650Z AUTO 28003KT 10SM CLR 19/16 A2997 820 84 1500 280/03 RMK AO2 SLP144 T01890161
14837KMSN MSN20130801005509808/01/13 00:55:31  5-MIN KMSN 010655Z AUTO 27003KT 10SM CLR 19/16 A2997 820 84 1500 280/03 RMK AO2
14837KMSN MSN20130801010009808/01/13 01:00:31  5-MIN KMSN 010700Z AUTO 28004KT 10SM CLR 18/16 A2997 820 87 1400 280/04 RMK AO2
14837KMSN MSN20130801010509808/01/13 01:05:31  5-MIN KMSN 010705Z AUTO VRB03KT 10SM CLR 18/16 A2997 820 87 1400 VRB/03 RMK AO2
14837KMSN MSN20130801011009808/01/13 01:10:31  5-MIN KMSN 010710Z AUTO 29005KT 10SM CLR 18/16 A2997 810 87 1400 290/05 RMK AO2
14837KMSN MSN20130801011509808/01/13 01:15:31  5-MIN KMSN 010715Z AUTO 28004KT 10SM CLR 18/16 A2997 820 87 1400 290/04 RMK AO2
14837KMSN MSN20130801012009808/01/13 01:20:31  5-MIN KMSN 010720Z AUTO 28005KT 10SM CLR 18/16 A2997 820 90 1400 290/05 RMK AO2
14837KMSN MSN20130801012510108/01/13 01:25:31  5-MIN KMSN 010725Z AUTO VRB05KT 10SM FEW060 18/16 A2997 820 90 1400 VRB/05 RMK AO2
14837KMSN MSN20130801013010108/01/13 01:30:31  5-MIN KMSN 010730Z AUTO VRB04KT 10SM FEW060 18/16 A2997 820 90 1400 VRB/04 RMK AO2
14837KMSN MSN20130801013509808/01/13 01:35:31  5-MIN KMSN 010735Z AUTO VRB04KT 10SM CLR 18/16 A2997 820 90 1400 VRB/04 RMK AO2
14837KMSN MSN20130801014009808/01/13 01:40:31  5-MIN KMSN 010740Z AUTO 29005KT 10SM CLR 18/16 A2997 820 90 1400 290/05 RMK AO2
14837KMSN MSN20130801014509808/01/13 01:45:31  5-MIN KMSN 010745Z AUTO 30005KT 10SM CLR 18/16 A2997 820 90 1400 300/05 RMK AO2
14837KMSN MSN20130801015011508/01/13 01:50:31  5-MIN KMSN 010750Z AUTO 30006KT 10SM CLR 18/16 A2997 820 90 1400 300/06 RMK AO2 SLP144 T01780161
14837KMSN MSN20130801015509808/01/13 01:55:31  5-MIN KMSN 010755Z AUTO 30005KT 10SM CLR 18/16 A2997 820 90 1400 300/05 RMK AO2
14837KMSN MSN20130801020009808/01/13 02:00:31  5-MIN KMSN 010800Z AUTO 29005KT 10SM CLR 17/16 A2997 820 93 1300 290/05 RMK AO2
14837KMSN MSN20130801020509808/01/13 02:05:31  5-MIN KMSN 010805Z AUTO 30005KT 10SM CLR 17/16 A2997 820 93 1300 300/05 RMK AO2
14837KMSN MSN20130801021010108/01/13 02:10:31  5-MIN KMSN 010810Z AUTO 29006KT 10SM FEW065 17/16 A2997 820 93 1300 290/06 RMK AO2
14837KMSN MSN20130801021510108/01/13 02:15:31  5-MIN KMSN 010815Z AUTO 29006KT 10SM SCT065 17/16 A2997 810 93 1300 290/06 RMK AO2
14837KMSN MSN20130801022010108/01/13 02:20:31  5-MIN KMSN 010820Z AUTO 30005KT 10SM BKN070 17/16 A2997 810 93 1300 300/05 RMK AO2
14837KMSN MSN20130801022510108/01/13 02:25:31  5-MIN KMSN 010825Z AUTO 29006KT 10SM BKN070 17/16 A2997 810 93 1300 290/06 RMK AO2
14837KMSN MSN20130801023010108/01/13 02:30:31  5-MIN KMSN 010830Z AUTO 29006KT 10SM BKN070 18/16 A2997 820 90 1400 290/06 RMK AO2
14837KMSN MSN20130801023510108/01/13 02:35:31  5-MIN KMSN 010835Z AUTO 29005KT 10SM BKN070 17/16 A2997 820 90 1300 300/05 RMK AO2
14837KMSN MSN20130801024010108/01/13 02:40:31  5-MIN KMSN 010840Z AUTO 29005KT 10SM BKN070 17/16 A2997 820 90 1300 290/05 RMK AO2
14837KMSN MSN20130801024510108/01/13 02:45:31  5-MIN KMSN 010845Z AUTO 30005KT 10SM SCT075 17/16 A2997 820 90 1300 300/05 RMK AO2
14837KMSN MSN20130801025012408/01/13 02:50:31  5-MIN KMSN 010850Z AUTO 29006KT 10SM FEW075 17/16 A2997 820 90 1300 300/06 RMK AO2 SLP145 T01720156 56002
