14837KMSN MSN20160701000011307/01/16 00:00:31  5-MIN KMSN 010600Z AUTO 33003KT 4SM BR FEW012 16/16 A2994 850 96 1200 330/03 RMK AO2 T01610156
14837KMSN MSN20160701000511007/01/16 00:05:31  5-MIN KMSN 010605Z AUTO 33003KT 8SM FEW012 16/16 A2994 850 96 1200 330/03 RMK AO2 T01610156
14837KMSN MSN20160701001010707/01/16 00:10:31  5-MIN KMSN 010610Z AUTO 33004KT 9SM CLR 16/16 A2994 840 96 1200 330/04 RMK AO2 T01610156
14837KMSN MSN20160701001510707/01/16 00:15:31  5-MIN KMSN 010615Z AUTO 33004KT 9SM CLR 16/15 A2994 840 93 1200 340/04 RMK AO2 T01610150
14837KMSN MSN20160701002010807/01/16 00:20:31  5-MIN KMSN 010620Z AUTO 34004KT 10SM CLR 16/15 A2995 840 96 1100 340/04 RMK AO2 T01560150
14837KMSN MSN20160701002510807/01/16 00:25:31  5-MIN KMSN 010625Z AUTO 34004KT 10SM CLR 16/14 A2995 840 93 1100 340/04 RMK AO2 T01560144
14837KMSN MSN20160701003010807/01/16 00:30:31  5-MIN KMSN 010630Z AUTO 35005KT 10SM CLR 16/14 A2995 840 93 1100 350/05 RMK AO2 T01560144
14837KMSN MSN20160701003510807/01/16 00:35:31  5-MIN KMSN 010635Z AUTO 34006KT 10SM CLR 16/14 A2995 830 93 1100 350/06 RMK AO2 T01560144
14837KMSN MSN20160701004010807/01/16 00:40:31  5-MIN KMSN 010640Z AUTO 34007KT 10SM CLR 16/14 A2996 830 93 1100 340/07 RMK AO2 T01560144
14837KMSN MSN20160701004510807/01/16 00:45:31  5-MIN KMSN 010645Z AUTO 34007KT 10SM CLR 16/14 A2996 830 90 1100 340/07 RMK AO2 T01560139
14837KMSN MSN20160701005011507/01/16 00:50:31  5-MIN KMSN 010650Z AUTO 34007KT 10SM CLR 16/14 A2996 830 90 1100 340/07 RMK AO2 SLP141 T01560139
14837KMSN MSN20160701005510807/01/16 00:55:31  5-MIN KMSN 010655Z AUTO 34009KT 10SM CLR 16/13 A2996 830 86 1100 350/09 RMK AO2 T01560133
14837KMSN MSN20160701010010807/01/16 01:00:31  5-MIN KMSN 010700Z AUTO 35010KT 10SM CLR 15/13 A2996 830 90 1100 350/10 RMK AO2 T01500133
14837KMSN MSN20160701010510807/01/16 01:05:31  5-MIN KMSN 010705Z AUTO 34009KT 10SM CLR 15/13 A2996 820 90 1100 340/09 RMK AO2 T01500133
14837KMSN MSN20160701011010807/01/16 01:10:31  5-MIN KMSN 010710Z AUTO 34008KT 10SM CLR 15/13 A2996 820 90 1100 340/08 RMK AO2 T01500133
14837KMSN MSN20160701011510807/01/16 01:15:31  5-MIN KMSN 010715Z AUTO 34006KT 10SM CLR 15/13 A2997 820 90 1100 340/06 RMK AO2 T01500133
14837KMSN MSN20160701012010807/01/16 01:20:31  5-MIN KMSN 010720Z AUTO 34008KT 10SM CLR 14/13 A2997 820 93 1000 340/08 RMK AO2 T01440133
14837KMSN MSN20160701012510807/01/16 01:25:31  5-MIN KMSN 010725Z AUTO 34009KT 10SM CLR 14/13 A2997 820 90 1000 350/09 RMK AO2 T01440128
14837KMSN MSN20160701013010807/01/16 01:30:31  5-MIN KMSN 010730Z AUTO 34008KT 10SM CLR 14/13 A2997 820 90 1000 340/08 RMK AO2 T01440128
14837KMSN MSN20160701013510807/01/16 01:35:31  5-MIN KMSN 010735Z AUTO 34007KT 10SM CLR 14/13 A2997 820 90 1000 340/07 RMK AO2 T01440128
14837KMSN MSN20160701014010807/01/16 01:40:31  5-MIN KMSN 010740Z AUTO 34007KT 10SM CLR 14/13 A2997 820 90 1000 340/07 RMK AO2 T01440128
14837KMSN MSN20160701014510807/01/16 01:45:31  5-MIN KMSN 010745Z AUTO 34006KT 10SM CLR 14/13 A2997 820 90 1000 340/06 RMK AO2 T01440128
14837KMSN MSN20160701015011507/01/16 01:50:31  5-MIN KMSN 010750Z AUTO 35007KT 10SM CLR 14/13 A2997 810 90 1000 350/07 RMK AO2 SLP147 T01440128
14837KMSN MSN20160701015510807/01/16 01:55:31  5-MIN KMSN 010755Z AUTO 34008KT 10SM CLR 14/13 A2998 810 90 1000 340/08 RMK AO2 T01440128
14837KMSN MSN20160701020010707/01/16 02:00:31  5-MIN KMSN 010800Z AUTO 34008KT 10SM CLR 14/13 A2998 810 93 900 350/08 RMK AO2 T01390128
14837KMSN MSN20160701020510707/01/16 02:05:31  5-MIN KMSN 010805Z AUTO 35008KT 10SM CLR 14/13 A2998 810 93 900 350/08 RMK AO2 T01390128
14837KMSN MSN20160701021010707/01/16 02:10:31  5-MIN KMSN 010810Z AUTO 35008KT 10SM CLR 14/13 A2998 800 93 900 350/08 RMK AO2 T01390128
14837KMSN MSN20160701021510707/01/16 02:15:31  5-MIN KMSN 010815Z AUTO 34008KT 10SM CLR 14/13 A2999 800 93 900 340/08 RMK AO2 T01390128
14837KMSN MSN20160701022010707/01/16 02:20:31  5-MIN KMSN 010820Z AUTO 34009KT 10SM CLR 14/13 A2999 800 93 900 350/09 RMK AO2 T01390128
14837KMSN MSN20160701022510707/01/16 02:25:31  5-MIN KMSN 010825Z AUTO 35010KT 10SM CLR 14/13 A2999 800 93 900 350/10 RMK AO2 T01390128
14837KMSN MSN20160701023010707/01/16 02:30:31  5-MIN KMSN 010830Z AUTO 35008KT 10SM CLR 14/13 A2999 800 93 900 350/08 RMK AO2 T01390128
14837KMSN MSN20160701023510707/01/16 02:35:31  5-MIN KMSN 010835Z AUTO 35008KT 10SM CLR 14/13 A2999 800 93 900 350/08 RMK AO2 T01390128
14837KMSN MSN20160701024010707/01/16 02:40:31  5-MIN KMSN 010840Z AUTO 35008KT 10SM CLR 14/13 A3000 790 93 900 350/08 RMK AO2 T01390128
14837KMSN MSN20160701024510707/01/16 02:45:31  5-MIN KMSN 010845Z AUTO 35007KT 10SM CLR 14/13 A3000 790 93 900 350/07 RMK AO2 T01390128
14837KMSN MSN20160701025012007/01/16 02:50:31  5-MIN KMSN 010850Z AUTO 36008KT 10SM CLR 14/13 A3000 790 93 900 360/08 RMK AO2 SLP155 T01390128 51003
14837KMSN MSN20160701025510007/01/16 02:55:31  5-MIN KMSN 010855Z AUTO 10SM FEW010 13/13 A3000 790 96 800 M /M RMK AO2 T01330128
14837KMSN MSN20160701030010007/01/16 03:00:31  5-MIN KMSN 010900Z AUTO 10SM SCT010 14/13 A3000 790 93 900 M /M RMK AO2 T01390128
14837KMSN MSN20160701030511007/01/16 03:05:31  5-MIN KMSN 010905Z AUTO 35007KT 10SM BKN010 14/13 A3000 790 93 900 350/07 RMK AO2 T01390128
14837KMSN MSN20160701031011007/01/16 03:10:31  5-MIN KMSN 010910Z AUTO 36009KT 10SM BKN011 14/13 A3000 790 93 900 360/09 RMK AO2 T01390128
14837KMSN MSN20160701031511007/01/16 03:15:31  5-MIN KMSN 010915Z AUTO 35007KT 10SM BKN011 14/13 A3001 780 93 900 350/07 RMK AO2 T01390128
14837KMSN MSN20160701032011007/01/16 03:20:31  5-MIN KMSN 010920Z AUTO 35008KT 10SM OVC011 14/13 A3001 780 93 900 360/08 RMK AO2 T01390128
14837KMSN MSN20160701032511007/01/16 03:25:31  5-MIN KMSN 010925Z AUTO 35008KT 10SM OVC011 14/13 A3001 780 93 900 350/08 RMK AO2 T01390128
14837KMSN MSN20160701033011007/01/16 03:30:31  5-MIN KMSN 010930Z AUTO 36007KT 10SM OVC011 14/13 A3001 780 93 900 360/07 RMK AO2 T01390128
14837KMSN MSN20160701033511007/01/16 03:35:31  5-MIN KMSN 010935Z AUTO 36009KT 10SM OVC011 14/13 A3002 770 93 900 360/09 RMK AO2 T01390128
14837KMSN MSN20160701034011007/01/16 03:40:31  5-MIN KMSN 010940Z AUTO 36008KT 10SM OVC011 14/13 A3002 770 93 900 360/08 RMK AO2 T01390128
14837KMSN MSN20160701034511607/01/16 03:45:31  5-MIN KMSN 010945Z AUTO 36013G17KT 10SM OVC010 14/13 A3002 770 93 900 360/13G17 RMK AO2 T01390128
14837KMSN MSN20160701035011707/01/16 03:50:31  5-MIN KMSN 010950Z AUTO 36014KT 10SM OVC010 14/12 A3003 770 90 900 360/14 RMK AO2 SLP166 T01390122
14837KMSN MSN20160701035511607/01/16 03:55:31  5-MIN KMSN 010955Z AUTO 01015G21KT 10SM OVC010 14/12 A3003 760 90 900 010/15G21 RMK AO2 T01390122
14837KMSN MSN20160701040011607/01/16 04:00:31  5-MIN KMSN 011000Z AUTO 36011G21KT 10SM OVC010 14/12 A3003 760 90 800 010/11G21 RMK AO2 T01390122
14837KMSN MSN20160701040511607/01/16 04:05:31  5-MIN KMSN 011005Z AUTO 01014G19KT 10SM OVC010 14/12 A3004 760 90 800 010/14G19 RMK AO2 T01390122
14837KMSN MSN20160701041011607/01/16 04:10:31  5-MIN KMSN 011010Z AUTO 01013G19KT 10SM OVC010 14/12 A3004 750 90 800 010/13G19 RMK AO2 T01390122
14837KMSN MSN20160701041511007/01/16 04:15:31  5-MIN KMSN 011015Z AUTO 01009KT 10SM OVC010 14/12 A3004 750 90 800 010/09 RMK AO2 T01390122
14837KMSN MSN20160701042011007/01/16 04:20:31  5-MIN KMSN 011020Z AUTO 01008KT 10SM OVC010 14/12 A3005 750 90 800 010/08 RMK AO2 T01390122
14837KMSN MSN20160701042511007/01/16 04:25:31  5-MIN KMSN 011025Z AUTO 01008KT 10SM OVC010 14/12 A3005 750 90 800 010/08 RMK AO2 T01390122
14837KMSN MSN20160701043012807/01/16 04:30:31  5-MIN KMSN 011030Z AUTO 01013G20KT 10SM OVC010 14/12 A3005 740 90 800 010/13G20 RMK AO2 CIG 009V013 T01390122
14837KMSN MSN20160701043512307/01/16 04:35:31  5-MIN KMSN 011035Z AUTO 01013G20KT 10SM BKN010 OVC014 14/12 A3005 750 86 800 020/13G20 RMK AO2 T01390117
14837KMSN MSN20160701044012307/01/16 04:40:31  5-MIN KMSN 011040Z AUTO 01013G19KT 10SM SCT009 OVC014 14/12 A3005 740 86 800 020/13G19 RMK AO2 T01390117
14837KMSN MSN20160701044511607/01/16 04:45:31  5-MIN KMSN 011045Z AUTO 01013G19KT 10SM OVC012 14/12 A3006 740 86 800 010/13G19 RMK AO2 T01390117
