14837KMSN MSN20060101050010001/01/06 05:00:31  5-MIN KMSN 011100Z 11004KT 5SM BR OVC110 M01/M03 A2983 950 88 -700 110/04 RMK AO2
14837KMSN MSN20060101050510001/01/06 05:05:31  5-MIN KMSN 011105Z 10006KT 5SM BR OVC110 M01/M03 A2983 950 88 -700 100/06 RMK AO2
14837KMSN MSN20060101051010001/01/06 05:10:31  5-MIN KMSN 011110Z 11005KT 5SM BR OVC110 M01/M03 A2983 950 88 -700 100/05 RMK AO2
14837KMSN MSN20060101051510001/01/06 05:15:31  5-MIN KMSN 011115Z 10005KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/05 RMK AO2
14837KMSN MSN20060101052010001/01/06 05:20:31  5-MIN KMSN 011120Z 10006KT 5SM BR OVC100 M01/M03 A2982 950 88 -700 100/06 RMK AO2
14837KMSN MSN20060101052510001/01/06 05:25:31  5-MIN KMSN 011125Z 10006KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/06 RMK AO2
14837KMSN MSN20060101053010001/01/06 05:30:31  5-MIN KMSN 011130Z 10004KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/04 RMK AO2
14837KMSN MSN20060101053510001/01/06 05:35:31  5-MIN KMSN 011135Z 10005KT 5SM BR OVC100 M01/M03 A2982 950 88 -700 100/05 RMK AO2
14837KMSN MSN20060101054010001/01/06 05:40:31  5-MIN KMSN 011140Z 11006KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/06 RMK AO2
14837KMSN MSN20060101054510001/01/06 05:45:31  5-MIN KMSN 011145Z 10005KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/05 RMK AO2
14837KMSN MSN20060101055013501/01/06 05:50:31  5-MIN KMSN 011150Z 10005KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/05 RMK AO2 SLP109 T10111028 11006 21017 53005
14837KMSN MSN20060101055510001/01/06 05:55:31  5-MIN KMSN 011155Z 10006KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/06 RMK AO2
14837KMSN MSN20060101060010001/01/06 06:00:31  5-MIN KMSN 011200Z 10006KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/06 RMK AO2
14837KMSN MSN20060101060510001/01/06 06:05:31  5-MIN KMSN 011205Z 11006KT 5SM BR OVC100 M01/M03 A2982 950 88 -700 110/06 RMK AO2
14837KMSN MSN20060101061010001/01/06 06:10:31  5-MIN KMSN 011210Z 11005KT 5SM BR OVC100 M01/M03 A2982 950 88 -700 110/05 RMK AO2
14837KMSN MSN20060101061510001/01/06 06:15:31  5-MIN KMSN 011215Z 10005KT 5SM BR OVC100 M01/M03 A2983 950 88 -700 100/05 RMK AO2
14837KMSN MSN20060101062010001/01/06 06:20:31  5-MIN KMSN 011220Z 10005KT 5SM BR OVC100 M01/M03 A2982 950 88 -700 100/05 RMK AO2
14837KMSN MSN20060101062510001/01/06 06:25:31  5-MIN KMSN 011225Z 10006KT 5SM BR OVC100 M01/M03 A2982 960 88 -700 100/06 RMK AO2
14837KMSN MSN20060101063010001/01/06 06:30:31  5-MIN KMSN 011230Z 09006KT 5SM BR OVC100 M01/M03 A2982 960 88 -700 090/06 RMK AO2
14837KMSN MSN20060101063510001/01/06 06:35:31  5-MIN KMSN 011235Z 10006KT 5SM BR OVC100 M01/M03 A2982 960 88 -700 090/06 RMK AO2
14837KMSN MSN20060101064010001/01/06 06:40:31  5-MIN KMSN 011240Z 09006KT 5SM BR OVC100 M01/M03 A2982 950 88 -700 090/06 RMK AO2
14837KMSN MSN20060101064510001/01/06 06:45:31  5-MIN KMSN 011245Z 09007KT 5SM BR OVC100 M01/M03 A2982 960 88 -700 090/07 RMK AO2
14837KMSN MSN20060101065011701/01/06 06:50:31  5-MIN KMSN 011250Z 10006KT 4SM BR OVC100 M01/M03 A2982 950 88 -700 100/06 RMK AO2 SLP109 T10111028
14837KMSN MSN20060101065510001/01/06 06:55:31  5-MIN KMSN 011255Z 12006KT 4SM BR OVC100 M01/M03 A2983 950 88 -700 120/06 RMK AO2
14837KMSN MSN20060101070010001/01/06 07:00:31  5-MIN KMSN 011300Z 13005KT 4SM BR BKN100 M02/M03 A2983 950 92 -800 130/05 RMK AO2
14837KMSN MSN20060101070510001/01/06 07:05:31  5-MIN KMSN 011305Z 12005KT 4SM BR BKN100 M02/M03 A2983 950 88 -800 120/05 RMK AO2
14837KMSN MSN20060101071010001/01/06 07:10:31  5-MIN KMSN 011310Z 10006KT 4SM BR BKN100 M02/M03 A2983 950 88 -800 100/06 RMK AO2
14837KMSN MSN20060101071510001/01/06 07:15:31  5-MIN KMSN 011315Z 10006KT 4SM BR BKN100 M02/M03 A2983 950 88 -800 100/06 RMK AO2
14837KMSN MSN20060101072010001/01/06 07:20:31  5-MIN KMSN 011320Z 11005KT 4SM BR BKN100 M02/M03 A2983 950 88 -800 100/05 RMK AO2
14837KMSN MSN20060101072510001/01/06 07:25:31  5-MIN KMSN 011325Z 11005KT 4SM BR SCT100 M02/M03 A2983 950 88 -800 110/05 RMK AO2
14837KMSN MSN20060101073010001/01/06 07:30:31  5-MIN KMSN 011330Z 13006KT 4SM BR SCT100 M02/M03 A2984 940 88 -800 130/06 RMK AO2
14837KMSN MSN20060101073510001/01/06 07:35:31  5-MIN KMSN 011335Z 11006KT 4SM BR BKN100 M02/M03 A2983 940 88 -800 110/06 RMK AO2
14837KMSN MSN20060101074010001/01/06 07:40:31  5-MIN KMSN 011340Z 12007KT 3SM BR BKN100 M02/M03 A2984 940 88 -800 120/07 RMK AO2
14837KMSN MSN20060101074510001/01/06 07:45:31  5-MIN KMSN 011345Z 12007KT 3SM BR BKN100 M02/M03 A2983 940 88 -800 120/07 RMK AO2
