14837KMSN MSN20021001000010210/01/02 00:00:32  5-MIN KMSN 010600Z 21008G17KT 10SM FEW080 23/14 A2982 950 57 2100 200/08G17 RMK AO2
14837KMSN MSN20021001000509910/01/02 00:05:31  5-MIN KMSN 010605Z 20008G17KT 10SM CLR 22/14 A2982 960 59 2100 200/08G17 RMK AO2
14837KMSN MSN20021001001009910/01/02 00:10:31  5-MIN KMSN 010610Z 21009G16KT 10SM CLR 22/14 A2982 950 59 2100 210/09G16 RMK AO2
14837KMSN MSN20021001001509910/01/02 00:15:31  5-MIN KMSN 010615Z 21011G16KT 10SM CLR 22/14 A2983 950 59 2000 210/11G16 RMK AO2
14837KMSN MSN20021001002009310/01/02 00:20:31  5-MIN KMSN 010620Z 21009KT 10SM CLR 22/14 A2983 950 59 2000 210/09 RMK AO2
14837KMSN MSN20021001002509610/01/02 00:25:31  5-MIN KMSN 010625Z 20008KT 10SM FEW075 22/14 A2983 950 59 2000 200/08 RMK AO2
14837KMSN MSN20021001003010310/01/02 00:30:31  5-MIN KMSN 010630Z 21008KT 10SM FEW080 SCT100 22/14 A2983 950 59 2000 210/08 RMK AO2
14837KMSN MSN20021001003511010/01/02 00:35:31  5-MIN KMSN 010635Z 20010KT 10SM FEW080 SCT100 SCT120 22/14 A2983 950 59 2000 200/10 RMK AO2
14837KMSN MSN20021001004011010/01/02 00:40:31  5-MIN KMSN 010640Z 20009KT 10SM FEW075 BKN100 BKN120 22/14 A2983 950 61 2000 200/09 RMK AO2
14837KMSN MSN20021001004510310/01/02 00:45:31  5-MIN KMSN 010645Z 20007KT 10SM FEW075 BKN100 22/14 A2983 950 63 2000 200/07 RMK AO2
14837KMSN MSN20021001005012010/01/02 00:50:31  5-MIN KMSN 010650Z 21008KT 10SM FEW075 BKN100 22/14 A2984 940 63 2000 210/08 RMK AO2 SLP097 T02170144
14837KMSN MSN20021001005511310/01/02 00:55:31  5-MIN KMSN 010655Z 21007KT 10SM -RA FEW070 BKN100 22/14 A2984 940 63 2000 210/07 RMK AO2 P0000
14837KMSN MSN20021001010012010/01/02 01:00:31  5-MIN KMSN 010700Z 20005KT 10SM -RA FEW070 BKN100 BKN120 21/15 A2983 940 68 1900 200/05 RMK AO2 P0000
14837KMSN MSN20021001010512210/01/02 01:05:31  5-MIN KMSN 010705Z 20006KT 10SM FEW070 SCT100 BKN120 21/15 A2983 940 68 1900 200/06 RMK AO2 RAE02 P0000
14837KMSN MSN20021001011010810/01/02 01:10:31  5-MIN KMSN 010710Z 21007KT 10SM BKN110 22/14 A2983 940 63 2000 210/07 RMK AO2 RAE02 P0000
14837KMSN MSN20021001011510810/01/02 01:15:31  5-MIN KMSN 010715Z VRB06KT 10SM BKN110 22/14 A2983 940 63 2000 VRB/06 RMK AO2 RAE02 P0000
14837KMSN MSN20021001012012410/01/02 01:20:31  5-MIN KMSN 010720Z 21007KT 180V240 10SM BKN110 22/14 A2983 950 63 2000 210/07 180V240 RMK AO2 RAE02 P0000
14837KMSN MSN20021001012510810/01/02 01:25:31  5-MIN KMSN 010725Z 22007KT 10SM BKN110 22/14 A2983 950 63 2000 220/07 RMK AO2 RAE02 P0000
14837KMSN MSN20021001013010810/01/02 01:30:31  5-MIN KMSN 010730Z 21009KT 10SM BKN110 22/14 A2984 940 63 2000 210/09 RMK AO2 RAE02 P0000
