14837KMSN MSN20080301000009903/01/08 00:00:35  5-MIN KMSN 010600Z 29007KT 10SM OVC040 M04/M11 A3007 730 57 -1300 290/07 RMK AO2
14837KMSN MSN20080301000509903/01/08 00:05:31  5-MIN KMSN 010605Z 29006KT 10SM OVC040 M04/M11 A3007 720 57 -1300 290/06 RMK AO2
14837KMSN MSN20080301001009903/01/08 00:10:31  5-MIN KMSN 010610Z 29008KT 10SM OVC040 M04/M11 A3008 720 57 -1300 290/08 RMK AO2
14837KMSN MSN20080301001509903/01/08 00:15:31  5-MIN KMSN 010615Z 29008KT 10SM BKN040 M04/M11 A3008 720 57 -1300 290/08 RMK AO2
14837KMSN MSN20080301002009903/01/08 00:20:31  5-MIN KMSN 010620Z 29007KT 10SM BKN040 M04/M11 A3008 720 57 -1300 290/07 RMK AO2
14837KMSN MSN20080301002509903/01/08 00:25:31  5-MIN KMSN 010625Z 29008KT 10SM BKN038 M04/M11 A3008 720 57 -1300 290/08 RMK AO2
14837KMSN MSN20080301003009903/01/08 00:30:31  5-MIN KMSN 010630Z 29006KT 10SM SCT038 M04/M11 A3009 710 57 -1400 290/06 RMK AO2
14837KMSN MSN20080301003509903/01/08 00:35:31  5-MIN KMSN 010635Z 30008KT 10SM FEW038 M04/M11 A3009 710 60 -1400 300/08 RMK AO2
14837KMSN MSN20080301004009903/01/08 00:40:31  5-MIN KMSN 010640Z 30007KT 10SM FEW038 M04/M11 A3009 710 60 -1400 300/07 RMK AO2
14837KMSN MSN20080301004509903/01/08 00:45:31  5-MIN KMSN 010645Z 30008KT 10SM FEW038 M04/M11 A3009 710 60 -1400 300/08 RMK AO2
14837KMSN MSN20080301005011603/01/08 00:50:31  5-MIN KMSN 010650Z 29010KT 10SM FEW038 M04/M11 A3009 710 60 -1400 290/10 RMK AO2 SLP201 T10441111
14837KMSN MSN20080301005510203/01/08 00:55:31  5-MIN KMSN 010655Z 30007G15KT 10SM CLR M04/M12 A3009 710 57 -1400 300/07G15 RMK AO2
14837KMSN MSN20080301010009603/01/08 01:00:31  5-MIN KMSN 010700Z 30009KT 10SM CLR M04/M12 A3009 710 57 -1400 300/09 RMK AO2
14837KMSN MSN20080301010509603/01/08 01:05:31  5-MIN KMSN 010705Z 30009KT 10SM CLR M05/M12 A3009 700 60 -1500 300/09 RMK AO2
14837KMSN MSN20080301011009603/01/08 01:10:31  5-MIN KMSN 010710Z 30006KT 10SM CLR M05/M12 A3009 700 60 -1500 300/06 RMK AO2
14837KMSN MSN20080301011509603/01/08 01:15:31  5-MIN KMSN 010715Z 30007KT 10SM CLR M05/M12 A3010 700 60 -1500 300/07 RMK AO2
14837KMSN MSN20080301012009603/01/08 01:20:31  5-MIN KMSN 010720Z 30007KT 10SM CLR M05/M12 A3010 700 60 -1500 300/07 RMK AO2
14837KMSN MSN20080301012509603/01/08 01:25:31  5-MIN KMSN 010725Z 31006KT 10SM CLR M05/M12 A3010 700 57 -1500 310/06 RMK AO2
14837KMSN MSN20080301063509603/01/08 06:35:31  5-MIN KMSN 011235Z 00000KT 10SM CLR M09/M14 A3017 640 70 -2200 000/00 RMK AO2
14837KMSN MSN20080301064009603/01/08 06:40:31  5-MIN KMSN 011240Z 00000KT 10SM CLR M10/M14 A3017 630 73 -2200 000/00 RMK AO2
