14837KMSN MSN20091201000009112/01/09 00:00:35  5-MIN KMSN 010600Z 24004KT 10SM CLR 04/00 A2978 1000 76 0 240/04 RMK AO2
14837KMSN MSN20091201000509112/01/09 00:05:31  5-MIN KMSN 010605Z 23006KT 10SM CLR 04/00 A2978 1000 76 0 230/06 RMK AO2
14837KMSN MSN20091201001009112/01/09 00:10:31  5-MIN KMSN 010610Z 24005KT 10SM CLR 04/00 A2978 1000 76 0 240/05 RMK AO2
14837KMSN MSN20091201001509112/01/09 00:15:31  5-MIN KMSN 010615Z VRB04KT 10SM CLR 04/00 A2978 1000 76 0 VRB/04 RMK AO2
14837KMSN MSN20091201002009112/01/09 00:20:31  5-MIN KMSN 010620Z VRB06KT 10SM CLR 04/00 A2978 1000 76 0 VRB/06 RMK AO2
14837KMSN MSN20091201002509112/01/09 00:25:31  5-MIN KMSN 010625Z 23005KT 10SM CLR 04/00 A2977 1000 76 0 230/05 RMK AO2
14837KMSN MSN20091201003009112/01/09 00:30:31  5-MIN KMSN 010630Z 24006KT 10SM CLR 04/00 A2977 1000 76 0 230/06 RMK AO2
14837KMSN MSN20091201003509112/01/09 00:35:31  5-MIN KMSN 010635Z VRB03KT 10SM CLR 04/00 A2977 1000 76 0 VRB/03 RMK AO2
14837KMSN MSN20091201004009112/01/09 00:40:31  5-MIN KMSN 010640Z 24005KT 10SM CLR 04/00 A2977 1000 76 0 240/05 RMK AO2
14837KMSN MSN20091201004509112/01/09 00:45:31  5-MIN KMSN 010645Z 24005KT 10SM CLR 04/00 A2977 1000 76 0 240/05 RMK AO2
14837KMSN MSN20091201005010812/01/09 00:50:31  5-MIN KMSN 010650Z VRB04KT 10SM CLR 04/00 A2977 1000 76 0 VRB/04 RMK AO2 SLP088 T00390000
14837KMSN MSN20091201005509112/01/09 00:55:31  5-MIN KMSN 010655Z 23005KT 10SM CLR 04/00 A2977 1000 76 0 230/05 RMK AO2
14837KMSN MSN20091201010009112/01/09 01:00:31  5-MIN KMSN 010700Z 22004KT 10SM CLR 04/00 A2977 1010 76 0 220/04 RMK AO2
14837KMSN MSN20091201010509112/01/09 01:05:31  5-MIN KMSN 010705Z 22004KT 10SM CLR 04/00 A2977 1000 76 0 220/04 RMK AO2
14837KMSN MSN20091201011009112/01/09 01:10:31  5-MIN KMSN 010710Z VRB05KT 10SM CLR 04/00 A2977 1000 76 0 VRB/05 RMK AO2
14837KMSN MSN20091201011509112/01/09 01:15:31  5-MIN KMSN 010715Z 23005KT 10SM CLR 04/00 A2978 1000 76 0 230/05 RMK AO2
14837KMSN MSN20091201012009112/01/09 01:20:31  5-MIN KMSN 010720Z 24005KT 10SM CLR 04/00 A2978 1000 76 0 240/05 RMK AO2
14837KMSN MSN20091201012509112/01/09 01:25:31  5-MIN KMSN 010725Z 24007KT 10SM CLR 04/00 A2978 1000 76 0 240/07 RMK AO2
14837KMSN MSN20091201013009112/01/09 01:30:31  5-MIN KMSN 010730Z 23006KT 10SM CLR 04/00 A2978 1000 76 0 230/06 RMK AO2
14837KMSN MSN20091201013509112/01/09 01:35:31  5-MIN KMSN 010735Z VRB06KT 10SM CLR 04/00 A2978 1000 76 0 VRB/06 RMK AO2
14837KMSN MSN20091201014009112/01/09 01:40:31  5-MIN KMSN 010740Z 23007KT 10SM CLR 04/00 A2978 1000 76 0 230/07 RMK AO2
14837KMSN MSN20091201014509012/01/09 01:45:31  5-MIN KMSN 010745Z 23006KT 10SM CLR 04/00 A2978 990 76 0 230/06 RMK AO2
14837KMSN MSN20091201015010812/01/09 01:50:31  5-MIN KMSN 010750Z 24005KT 10SM CLR 04/00 A2978 1000 76 0 240/05 RMK AO2 SLP090 T00390000
14837KMSN MSN20091201015509012/01/09 01:55:31  5-MIN KMSN 010755Z VRB03KT 10SM CLR 04/00 A2978 990 76 0 VRB/03 RMK AO2
14837KMSN MSN20091201020009012/01/09 02:00:31  5-MIN KMSN 010800Z VRB03KT 10SM CLR 04/00 A2978 990 76 0 VRB/03 RMK AO2
14837KMSN MSN20091201020509312/01/09 02:05:31  5-MIN KMSN 010805Z VRB03KT 10SM CLR 03/00 A2979 990 79 -100 VRB/03 RMK AO2
14837KMSN MSN20091201021009412/01/09 02:10:31  5-MIN KMSN 010810Z 28003KT 10SM CLR 03/M01 A2979 990 76 -100 280/03 RMK AO2
14837KMSN MSN20091201021509412/01/09 02:15:31  5-MIN KMSN 010815Z 00000KT 10SM CLR 03/M01 A2979 990 76 -100 000/00 RMK AO2
14837KMSN MSN20091201022009412/01/09 02:20:31  5-MIN KMSN 010820Z 00000KT 10SM CLR 03/M01 A2979 990 79 -200 000/00 RMK AO2
14837KMSN MSN20091201022509412/01/09 02:25:31  5-MIN KMSN 010825Z 24003KT 10SM CLR 03/M01 A2979 990 79 -200 240/03 RMK AO2
14837KMSN MSN20091201023009412/01/09 02:30:31  5-MIN KMSN 010830Z 24004KT 10SM CLR 03/M01 A2979 990 79 -200 240/04 RMK AO2
14837KMSN MSN20091201023509412/01/09 02:35:31  5-MIN KMSN 010835Z VRB04KT 10SM CLR 03/M01 A2979 990 79 -200 VRB/04 RMK AO2
14837KMSN MSN20091201024009412/01/09 02:40:31  5-MIN KMSN 010840Z 25003KT 10SM CLR 03/M01 A2979 990 76 -100 240/03 RMK AO2
14837KMSN MSN20091201024509412/01/09 02:45:31  5-MIN KMSN 010845Z VRB03KT 10SM CLR 03/M01 A2978 990 79 -200 VRB/03 RMK AO2
14837KMSN MSN20091201025011712/01/09 02:50:31  5-MIN KMSN 010850Z 24003KT 10SM CLR 03/M01 A2978 990 79 -200 240/03 RMK AO2 SLP092 T00281006 50004
14837KMSN MSN20091201025509412/01/09 02:55:31  5-MIN KMSN 010855Z VRB04KT 10SM CLR 03/M01 A2978 990 79 -200 VRB/04 RMK AO2
14837KMSN MSN20091201030009412/01/09 03:00:31  5-MIN KMSN 010900Z 00000KT 10SM CLR 03/M01 A2978 990 79 -200 000/00 RMK AO2
14837KMSN MSN20091201030509412/01/09 03:05:31  5-MIN KMSN 010905Z 23003KT 10SM CLR 03/M01 A2978 990 79 -200 230/03 RMK AO2
14837KMSN MSN20091201031009412/01/09 03:10:31  5-MIN KMSN 010910Z 23003KT 10SM CLR 03/M01 A2978 990 79 -200 220/03 RMK AO2
14837KMSN MSN20091201031509412/01/09 03:15:31  5-MIN KMSN 010915Z 24003KT 10SM CLR 03/M01 A2979 990 79 -200 230/03 RMK AO2
14837KMSN MSN20091201032009412/01/09 03:20:31  5-MIN KMSN 010920Z 22004KT 10SM CLR 03/M01 A2979 990 79 -200 220/04 RMK AO2
14837KMSN MSN20091201032509412/01/09 03:25:31  5-MIN KMSN 010925Z 23005KT 10SM CLR 03/M01 A2979 990 79 -200 230/05 RMK AO2
14837KMSN MSN20091201033009412/01/09 03:30:31  5-MIN KMSN 010930Z 23004KT 10SM CLR 03/M01 A2979 990 79 -200 230/04 RMK AO2
14837KMSN MSN20091201033509412/01/09 03:35:31  5-MIN KMSN 010935Z VRB04KT 10SM CLR 03/M01 A2979 990 79 -200 VRB/04 RMK AO2
14837KMSN MSN20091201034009412/01/09 03:40:31  5-MIN KMSN 010940Z 22004KT 10SM CLR 03/M01 A2979 990 79 -200 220/04 RMK AO2
14837KMSN MSN20091201034509412/01/09 03:45:31  5-MIN KMSN 010945Z VRB04KT 10SM CLR 03/M01 A2979 990 76 -100 VRB/04 RMK AO2
14837KMSN MSN20091201035011112/01/09 03:50:31  5-MIN KMSN 010950Z VRB03KT 10SM CLR 03/M01 A2979 980 79 -200 VRB/03 RMK AO2 SLP095 T00281006
14837KMSN MSN20091201035509412/01/09 03:55:31  5-MIN KMSN 010955Z 00000KT 10SM CLR 03/M01 A2979 980 79 -200 000/00 RMK AO2
14837KMSN MSN20091201040009412/01/09 04:00:31  5-MIN KMSN 011000Z 00000KT 10SM CLR 03/M01 A2979 980 79 -200 000/00 RMK AO2
14837KMSN MSN20091201040509412/01/09 04:05:31  5-MIN KMSN 011005Z 00000KT 10SM CLR 01/M01 A2979 980 85 -400 000/00 RMK AO2
14837KMSN MSN20091201041009412/01/09 04:10:31  5-MIN KMSN 011010Z 00000KT 10SM CLR 02/M01 A2979 980 78 -200 000/00 RMK AO2
14837KMSN MSN20091201041509412/01/09 04:15:31  5-MIN KMSN 011015Z 00000KT 10SM CLR 02/M01 A2979 980 78 -200 000/00 RMK AO2
14837KMSN MSN20091201042009412/01/09 04:20:31  5-MIN KMSN 011020Z 00000KT 10SM CLR 02/M01 A2979 980 78 -200 000/00 RMK AO2
14837KMSN MSN20091201042509412/01/09 04:25:31  5-MIN KMSN 011025Z 00000KT 10SM CLR 03/M01 A2979 980 75 -200 000/00 RMK AO2
