14837KMSN MSN20140301000012603/01/14 00:00:31  5-MIN KMSN 010600Z AUTO 34004KT 2SM -SN BR OVC029 M07/M09 A3002 770 84 -1700 340/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301000512603/01/14 00:05:31  5-MIN KMSN 010605Z AUTO 33004KT 2SM -SN BR OVC029 M07/M09 A3002 770 84 -1700 340/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301001013003/01/14 00:10:31  5-MIN KMSN 010610Z AUTO 34005KT 2 1/2SM -SN BR OVC033 M07/M09 A3002 770 84 -1700 340/05 RMK AO2 P0000 T10721094
14837KMSN MSN20140301001512603/01/14 00:15:31  5-MIN KMSN 010615Z AUTO 33004KT 3SM -SN BR OVC033 M07/M09 A3002 770 84 -1700 330/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301002013303/01/14 00:20:31  5-MIN KMSN 010620Z AUTO 33004KT 3SM -SN BR BKN035 OVC055 M07/M09 A3002 770 84 -1700 330/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301002512603/01/14 00:25:31  5-MIN KMSN 010625Z AUTO 32005KT 3SM -SN BR OVC037 M07/M09 A3003 770 84 -1700 330/05 RMK AO2 P0000 T10721094
14837KMSN MSN20140301003012603/01/14 00:30:31  5-MIN KMSN 010630Z AUTO 33004KT 3SM -SN BR OVC039 M07/M09 A3002 770 84 -1700 330/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301003512603/01/14 00:35:31  5-MIN KMSN 010635Z AUTO 33004KT 3SM -SN BR OVC043 M07/M09 A3002 770 84 -1700 330/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301004012603/01/14 00:40:31  5-MIN KMSN 010640Z AUTO 32004KT 3SM -SN BR OVC047 M07/M09 A3003 770 84 -1700 320/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301004512603/01/14 00:45:31  5-MIN KMSN 010645Z AUTO 32004KT 3SM -SN BR OVC049 M07/M09 A3003 760 84 -1700 320/04 RMK AO2 P0000 T10721094
14837KMSN MSN20140301005013303/01/14 00:50:31  5-MIN KMSN 010650Z AUTO 32004KT 3SM -SN BR OVC049 M07/M09 A3003 760 84 -1700 320/04 RMK AO2 SLP185 P0000 T10721094
